id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
23939	Saudi Arabia Weighs Another Cut To Arab	Saudi Arabia Weighs Another Cut to Arab Light Prices for Asia	2026-01-29 09:06:34.296508+00	2026-01-29 09:10:50.539514+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 09:10:45.300661+00	2026-01-29 09:10:50.22132+00	FALSE		[{"at": "2026-01-29T09:10:45.300661", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:10:50.221320", "reason": "no_content", "status": "failed", "attempt": 1}]
23938	Bangladesh’S Cricket Boycott Exposes Deepening Cracks In	Bangladesh’s cricket boycott exposes deepening cracks in South Asian diplomacy	2026-01-29 09:06:32.669002+00	2026-01-29 09:10:42.742706+00		active	1	750	published			1	2026-01-29 09:09:27.576202+00	2026-01-29 09:10:42.43541+00	FALSE		[{"at": "2026-01-29T09:09:27.576202", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:10:42.435410", "reason": null, "status": "published", "attempt": 1}]
23937	Nvidia Wins Approval For Taiwan Headquarters To	Nvidia wins approval for Taiwan headquarters to secure AI chip supply	2026-01-29 09:06:30.917184+00	2026-01-29 09:09:23.261686+00		active	1	750	published			1	2026-01-29 09:08:57.877209+00	2026-01-29 09:09:22.949295+00	FALSE		[{"at": "2026-01-29T09:08:57.877209", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:09:22.949295", "reason": null, "status": "published", "attempt": 1}]
23936	Sap Shares See Biggest Drop Since 2020	SAP shares see biggest drop since 2020 after fourth-quarter cloud contract growth disappoints	2026-01-29 09:06:28.196975+00	2026-01-29 13:35:18.392491+00		active	2	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-29 09:08:54.45517+00	2026-01-29 13:35:18.091153+00	TRUE	2.0	[{"at": "2026-01-29T09:08:54.455170", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:08:57.481338", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-29T13:34:49.401675", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-29T13:35:18.091153", "reason": null, "status": "published", "attempt": 2}]
23935	Tim Walz Says He Will Never Run	Tim Walz Says He Will Never Run For Elected Office Again	2026-01-29 09:06:26.508808+00	2026-01-29 09:08:52.465814+00		active	1	750	published			1	2026-01-29 09:08:19.035336+00	2026-01-29 09:08:52.131219+00	FALSE		[{"at": "2026-01-29T09:08:19.035336", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:08:52.131219", "reason": null, "status": "published", "attempt": 1}]
23934	Russian Strikes Pushing Ukraine Towards Humanitarian Catastrophe,	Russian strikes pushing Ukraine towards humanitarian catastrophe, says EU	2026-01-29 09:06:23.00986+00	2026-01-29 10:35:54.666721+00		active	4	750	published			1	2026-01-29 09:07:43.135463+00	2026-01-29 09:08:13.917955+00	FALSE		[{"at": "2026-01-29T09:07:43.135463", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:08:13.917955", "reason": null, "status": "published", "attempt": 1}]
23933	Golden Dragon Consolidates Prime Wa Goldfield	Golden Dragon consolidates prime WA goldfield	2026-01-29 09:06:21.326977+00	2026-01-29 09:07:41.200989+00		active	1	750	published			1	2026-01-29 09:07:13.597166+00	2026-01-29 09:07:40.89711+00	FALSE		[{"at": "2026-01-29T09:07:13.597166", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:07:40.897110", "reason": null, "status": "published", "attempt": 1}]
23932	Lanarkshire To Become 'One Of The World'S	Lanarkshire to become 'one of the world's most advanced AI sites'	2026-01-29 09:06:19.798807+00	2026-01-29 09:07:13.511681+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 09:07:01.665285+00	2026-01-29 09:07:12.987991+00	FALSE		[{"at": "2026-01-29T09:07:01.665285", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T09:07:12.987991", "reason": "no_image", "status": "failed", "attempt": 1}]
23931	M&S Named Uk’S Top Performing Brand	M&S named UK’s top performing brand	2026-01-29 08:55:38.042671+00	2026-01-29 08:58:51.36754+00		active	1	750	published			1	2026-01-29 08:58:25.947528+00	2026-01-29 08:58:51.061618+00	FALSE		[{"at": "2026-01-29T08:58:25.947528", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:58:51.061618", "reason": null, "status": "published", "attempt": 1}]
23930	Narita Airport Sees Record Number Of Foreign	Narita Airport sees record number of foreign passengers in December	2026-01-29 08:55:36.531025+00	2026-01-29 08:58:23.656028+00		active	1	750	published			1	2026-01-29 08:57:55.039809+00	2026-01-29 08:58:23.343624+00	FALSE		[{"at": "2026-01-29T08:57:55.039809", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:58:23.343624", "reason": null, "status": "published", "attempt": 1}]
23929	Russian Drone Strike Kills Three In Ukraine'S	Russian drone strike kills three in Ukraine's Zaporizhzhia region, governor says	2026-01-29 08:55:34.336404+00	2026-01-29 08:57:50.507247+00		active	1	750	published			1	2026-01-29 08:57:24.762503+00	2026-01-29 08:57:50.19278+00	FALSE		[{"at": "2026-01-29T08:57:24.762503", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:57:50.192780", "reason": null, "status": "published", "attempt": 1}]
23928	Hyundai To Recall About 569,000 Suvs In	Hyundai to recall about 569,000 SUVs in US over faulty deployment of air bags	2026-01-29 08:55:32.631908+00	2026-01-29 14:17:17.090748+00		active	3	750	published			1	2026-01-29 08:56:39.587345+00	2026-01-29 08:57:22.335928+00	FALSE		[{"at": "2026-01-29T08:56:39.587345", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:57:22.335928", "reason": null, "status": "published", "attempt": 1}]
23927	Consumer Protection Takes Nicheliving To The State	Consumer Protection takes Nicheliving to the State Administrative Tribunal	2026-01-29 08:55:30.180667+00	2026-01-29 08:56:37.861783+00		active	1	750	published			1	2026-01-29 08:56:11.762564+00	2026-01-29 08:56:37.549689+00	FALSE		[{"at": "2026-01-29T08:56:11.762564", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:56:37.549689", "reason": null, "status": "published", "attempt": 1}]
23926	Defence Force Member Charged Over Crash	Defence Force member charged over crash	2026-01-29 08:55:28.493261+00	2026-01-29 08:56:11.67725+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:55:49.51972+00	2026-01-29 08:56:11.349952+00	FALSE		[{"at": "2026-01-29T08:55:49.519720", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:56:11.349952", "reason": "no_content", "status": "failed", "attempt": 1}]
23925	China Warns Against Us ‘Military Adventurism’ As	China warns against US ‘military adventurism’ as Iran tensions escalate	2026-01-29 08:55:25.654+00	2026-01-29 08:55:49.438434+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:55:41.294677+00	2026-01-29 08:55:49.126486+00	FALSE		[{"at": "2026-01-29T08:55:41.294677", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:55:49.126486", "reason": "no_content", "status": "failed", "attempt": 1}]
23924	Asean Cautioned Against Legitimising Myanmar Junta As	Asean cautioned against legitimising Myanmar junta as ministers meet on peace plan	2026-01-29 08:45:32.98508+00	2026-01-29 08:48:12.906209+00		active	1	750	published			1	2026-01-29 08:47:47.722615+00	2026-01-29 08:48:12.587819+00	FALSE		[{"at": "2026-01-29T08:47:47.722615", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:48:12.587819", "reason": null, "status": "published", "attempt": 1}]
23923	Trump-Era Trade Stress Leads Western Powers To	Trump-era trade stress leads Western powers to China	2026-01-29 08:45:30.318729+00	2026-01-29 08:47:42.84165+00		active	1	750	published			1	2026-01-29 08:47:14.673224+00	2026-01-29 08:47:42.53565+00	FALSE		[{"at": "2026-01-29T08:47:14.673224", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:47:42.535650", "reason": null, "status": "published", "attempt": 1}]
23922	Sanctioned Russian Oil Giant Lukoil To Sell	Live: Sanctioned Russian oil giant Lukoil to sell foreign assets to US investment firm	2026-01-29 08:45:27.83581+00	2026-01-29 11:54:34.22547+00		active	2	750	published			1	2026-01-29 08:46:51.493246+00	2026-01-29 08:47:12.147491+00	FALSE		[{"at": "2026-01-29T08:46:51.493246", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:47:12.147491", "reason": null, "status": "published", "attempt": 1}]
23921	Senegal And Morocco Fined And Players Banned	Senegal and Morocco fined and players banned after African Cup final walk-off and chaos	2026-01-29 08:45:25.995095+00	2026-01-29 10:55:47.159626+00		active	7	750	published			1	2026-01-29 08:46:24.585427+00	2026-01-29 08:46:48.92393+00	FALSE		[{"at": "2026-01-29T08:46:24.585427", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:46:48.923930", "reason": null, "status": "published", "attempt": 1}]
23920	Syria Grants Immediate Citizenship To Kurds In	Syria grants immediate citizenship to Kurds in wake of gains against SDF	2026-01-29 08:45:23.097398+00	2026-01-29 08:45:50.141399+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:45:45.774507+00	2026-01-29 08:45:49.829554+00	FALSE		[{"at": "2026-01-29T08:45:45.774507", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:45:49.829554", "reason": "no_content", "status": "failed", "attempt": 1}]
23919	Is The Global Economic Order Unravelling?	Is the global economic order unravelling?	2026-01-29 08:45:21.241969+00	2026-01-29 08:45:45.685045+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:45:37.261002+00	2026-01-29 08:45:45.369051+00	FALSE		[{"at": "2026-01-29T08:45:37.261002", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:45:45.369051", "reason": "no_content", "status": "failed", "attempt": 1}]
23918	Boxing Star Gervonta Davis Arrested On Kidnapping	Boxing star Gervonta Davis arrested on kidnapping charges after two-week manhunt	2026-01-29 08:36:31.322454+00	2026-01-29 08:40:20.343953+00		active	1	750	published			1	2026-01-29 08:39:57.174773+00	2026-01-29 08:40:20.053486+00	FALSE		[{"at": "2026-01-29T08:39:57.174773", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:40:20.053486", "reason": null, "status": "published", "attempt": 1}]
23917	Hong Kong Teachers Required To Renew Practising	Hong Kong teachers required to renew practising certificates every 3 years	2026-01-29 08:36:28.843036+00	2026-01-29 08:39:52.01671+00		active	1	750	published			1	2026-01-29 08:39:29.218177+00	2026-01-29 08:39:51.692283+00	FALSE		[{"at": "2026-01-29T08:39:29.218177", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:39:51.692283", "reason": null, "status": "published", "attempt": 1}]
23916	What Ruptured Globalisation Means For International Finance	What ruptured globalisation means for international finance	2026-01-29 08:36:27.126616+00	2026-01-29 08:39:24.778729+00		active	1	750	published			1	2026-01-29 08:38:54.79778+00	2026-01-29 08:39:24.472888+00	FALSE		[{"at": "2026-01-29T08:38:54.797780", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:39:24.472888", "reason": null, "status": "published", "attempt": 1}]
23915	Cnbc'S Inside India Newsletter: Eu Edges Out	CNBC's Inside India newsletter: EU edges out U.S. in getting India to slash auto tariffs, but can European carmakers win big?	2026-01-29 08:36:25.018716+00	2026-01-29 08:38:54.704733+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:38:50.003168+00	2026-01-29 08:38:54.401514+00	FALSE		[{"at": "2026-01-29T08:38:50.003168", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:38:54.401514", "reason": "no_content", "status": "failed", "attempt": 1}]
23914	‘You Can Hear Their Fear’: Screams As	‘You can hear their fear’: Screams as shots fired, car crashes into school bus	2026-01-29 08:36:23.194726+00	2026-01-29 08:38:49.900393+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:38:33.792882+00	2026-01-29 08:38:49.594511+00	FALSE		[{"at": "2026-01-29T08:38:33.792882", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:38:49.594511", "reason": "no_image", "status": "failed", "attempt": 1}]
23913	Can This Venomous Fish Become A Greek	Can this venomous fish become a Greek delicacy? Environmental NGOs hope so	2026-01-29 08:36:21.652925+00	2026-01-29 08:38:29.054687+00		active	1	750	published			1	2026-01-29 08:38:02.8842+00	2026-01-29 08:38:28.73798+00	FALSE		[{"at": "2026-01-29T08:38:02.884200", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:38:28.737980", "reason": null, "status": "published", "attempt": 1}]
23912	Australia Unveil Surprise Choice As New Captain	Australia unveil surprise choice as new captain after Alyssa Healy retirement	2026-01-29 08:36:19.014517+00	2026-01-29 08:38:00.870823+00		active	1	750	published			1	2026-01-29 08:37:35.309876+00	2026-01-29 08:38:00.575453+00	FALSE		[{"at": "2026-01-29T08:37:35.309876", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:38:00.575453", "reason": null, "status": "published", "attempt": 1}]
23911	Jewellery Store Heists Sweep South Korea Amid	Jewellery store heists sweep South Korea amid soaring gold prices	2026-01-29 08:25:09.339115+00	2026-01-29 08:27:42.548517+00		active	1	750	published			1	2026-01-29 08:27:10.096558+00	2026-01-29 08:27:42.228586+00	FALSE		[{"at": "2026-01-29T08:27:10.096558", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:27:42.228586", "reason": null, "status": "published", "attempt": 1}]
23910	China&#039;S Navy Advances Through Pacific Island Chain	China&#039;s Navy Advances Through Pacific Island Chain	2026-01-29 08:25:07.566979+00	2026-01-29 08:26:54.13075+00		active	1	750	published			1	2026-01-29 08:26:25.278217+00	2026-01-29 08:26:53.817496+00	FALSE		[{"at": "2026-01-29T08:26:25.278217", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:26:53.817496", "reason": null, "status": "published", "attempt": 1}]
23909	China&#039;S Xi Swipes At Trump During Major	China&#039;s Xi Swipes at Trump During Major Visit by US Ally	2026-01-29 08:25:05.955717+00	2026-01-29 08:26:19.9186+00		active	1	750	published			1	2026-01-29 08:25:53.706042+00	2026-01-29 08:26:19.593106+00	FALSE		[{"at": "2026-01-29T08:25:53.706042", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:26:19.593106", "reason": null, "status": "published", "attempt": 1}]
23908	Five-Year-Old Detained By Ice ‘Depressed And Sad’:	Five-year-old detained by ICE ‘depressed and sad’: US congressman	2026-01-29 08:25:04.242305+00	2026-01-29 08:25:53.620716+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:25:36.084483+00	2026-01-29 08:25:53.336086+00	FALSE		[{"at": "2026-01-29T08:25:36.084483", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:25:53.336086", "reason": "no_image", "status": "failed", "attempt": 1}]
23907	China Bans 73 Persons From Soccer For	China bans 73 persons from soccer for life in latest anti-corruption controversy	2026-01-29 08:25:02.001089+00	2026-01-29 12:36:13.9238+00		active	2	750	published			1	2026-01-29 08:25:11.501862+00	2026-01-29 08:25:33.43347+00	FALSE		[{"at": "2026-01-29T08:25:11.501862", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:25:33.433470", "reason": null, "status": "published", "attempt": 1}]
23906	H&M Group Profits Climb In Q4, As	H&M Group Profits Climb in Q4, as Sales Growth Holds Steady	2026-01-29 08:15:48.559613+00	2026-01-29 09:47:48.028025+00		active	2	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-29 08:16:52.418056+00	2026-01-29 09:47:47.725272+00	TRUE	2.0	[{"at": "2026-01-29T08:16:52.418056", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:16:55.629424", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-29T09:47:27.169734", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-29T09:47:47.725272", "reason": null, "status": "published", "attempt": 2}]
23905	China Recovery Seen As Key To Luxury’S	China Recovery Seen as Key to Luxury’s Return To Mid Single-Digit Growth	2026-01-29 08:15:46.949069+00	2026-01-29 08:16:52.316357+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:16:44.298689+00	2026-01-29 08:16:52.02044+00	FALSE		[{"at": "2026-01-29T08:16:44.298689", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:16:52.020440", "reason": "no_content", "status": "failed", "attempt": 1}]
23904	Santander To Close 44 Bank Branches Putting	Santander to close 44 bank branches putting 291 jobs at risk	2026-01-29 08:15:45.264989+00	2026-01-29 09:06:17.75386+00		active	5	750	published	no_image	No usable image found and AI generation failed	3	2026-01-29 08:16:31.186028+00	2026-01-29 08:46:22.130492+00	TRUE	3.0	[{"at": "2026-01-29T08:16:31.186028", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:16:43.902907", "reason": "no_image", "status": "failed", "attempt": 1}, {"at": "2026-01-29T08:36:35.033568", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-29T08:36:52.012015", "reason": "no_image", "status": "failed", "attempt": 2}, {"at": "2026-01-29T08:45:50.221529", "reason": null, "status": "processing", "attempt": 3}, {"at": "2026-01-29T08:46:22.130492", "reason": null, "status": "published", "attempt": 3}]
23903	Carlos Alcaraz V Alexander Zverev Start Time	Carlos Alcaraz v Alexander Zverev start time and how to watch Australian Open semi-final	2026-01-29 08:15:43.589909+00	2026-01-29 08:16:29.023721+00		active	1	750	published			1	2026-01-29 08:16:03.38974+00	2026-01-29 08:16:28.712351+00	FALSE		[{"at": "2026-01-29T08:16:03.389740", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:16:28.712351", "reason": null, "status": "published", "attempt": 1}]
23902	Aspirin Prices 'Rise 1,000%' Amid Supply Shortage	Aspirin prices 'rise 1,000%' amid supply shortage	2026-01-29 08:15:41.833567+00	2026-01-29 08:16:03.300737+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:15:50.887546+00	2026-01-29 08:16:03.002584+00	FALSE		[{"at": "2026-01-29T08:15:50.887546", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:16:03.002584", "reason": "no_image", "status": "failed", "attempt": 1}]
23901	Iran Accused Of ‘Campaign Of Revenge’ As	Iran accused of ‘campaign of revenge’ as doctors arrested for treating protesters	2026-01-29 08:05:39.651867+00	2026-01-29 08:09:02.805017+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:08:51.517556+00	2026-01-29 08:09:02.51916+00	FALSE		[{"at": "2026-01-29T08:08:51.517556", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:09:02.519160", "reason": "no_image", "status": "failed", "attempt": 1}]
23900	Tesla'S Car-Lite Shift And An App To	Tesla's car-lite shift and an app to die for	2026-01-29 08:05:37.609431+00	2026-01-29 08:08:51.435034+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:08:37.974513+00	2026-01-29 08:08:51.121631+00	FALSE		[{"at": "2026-01-29T08:08:37.974513", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:08:51.121631", "reason": "no_image", "status": "failed", "attempt": 1}]
23899	Deezer Makes It Easier For Rival Platforms	Deezer makes it easier for rival platforms to take a stance against AI-generated music	2026-01-29 08:05:34.976831+00	2026-01-29 08:08:37.88398+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:08:25.638371+00	2026-01-29 08:08:37.588693+00	FALSE		[{"at": "2026-01-29T08:08:25.638371", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:08:37.588693", "reason": "no_image", "status": "failed", "attempt": 1}]
23898	U.K. Examines Whether Trump Can Derail Chagos	U.K. examines whether Trump can derail Chagos deal after U.S. reversal	2026-01-29 08:05:33.127809+00	2026-01-29 08:08:25.552529+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:08:14.162454+00	2026-01-29 08:08:25.240384+00	FALSE		[{"at": "2026-01-29T08:08:14.162454", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:08:25.240384", "reason": "no_content", "status": "failed", "attempt": 1}]
23897	China&#039;S Xi Makes First Public Appearances Since	China&#039;s Xi Makes First Public Appearances Since Purging Top General	2026-01-29 08:05:31.338254+00	2026-01-29 08:08:08.597482+00		active	1	750	published			1	2026-01-29 08:07:42.635117+00	2026-01-29 08:08:08.25608+00	FALSE		[{"at": "2026-01-29T08:07:42.635117", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:08:08.256080", "reason": null, "status": "published", "attempt": 1}]
23896	Israel Parliament Gives Initial Approval For 2026	Israel parliament gives initial approval for 2026 budget, averting snap election for now	2026-01-29 08:05:29.589864+00	2026-01-29 08:07:40.434567+00		active	1	750	published			1	2026-01-29 08:07:03.521457+00	2026-01-29 08:07:40.11311+00	FALSE		[{"at": "2026-01-29T08:07:03.521457", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:07:40.113110", "reason": null, "status": "published", "attempt": 1}]
23895	Lloyds Sees Annual Profits Jump 12% In	Lloyds sees annual profits jump 12% in spite of motor finance hit	2026-01-29 08:05:27.685709+00	2026-01-29 08:06:58.179736+00		active	1	750	published			1	2026-01-29 08:06:08.882203+00	2026-01-29 08:06:57.795646+00	FALSE		[{"at": "2026-01-29T08:06:08.882203", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:06:57.795646", "reason": null, "status": "published", "attempt": 1}]
23894	Dozens Killed In Rsf Drone Attack In	Dozens killed in RSF drone attack in war-torn Sudan’s South Kordofan	2026-01-29 08:05:25.939763+00	2026-01-29 08:06:08.761543+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:06:03.74117+00	2026-01-29 08:06:08.437744+00	FALSE		[{"at": "2026-01-29T08:06:03.741170", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:06:08.437744", "reason": "no_content", "status": "failed", "attempt": 1}]
23893	Car Ramming At Largest Synagogue In Brooklyn	Car ramming at largest synagogue in Brooklyn	2026-01-29 08:05:24.214103+00	2026-01-29 08:06:03.643633+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 08:05:57.269178+00	2026-01-29 08:06:03.315037+00	FALSE		[{"at": "2026-01-29T08:05:57.269178", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:06:03.315037", "reason": "no_content", "status": "failed", "attempt": 1}]
23892	'We Weren'T Perfect', Says Bogus Covid Lab	'We weren't perfect', says bogus Covid lab accused	2026-01-29 08:05:22.527921+00	2026-01-29 08:05:57.187248+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 08:05:43.283368+00	2026-01-29 08:05:56.888401+00	FALSE		[{"at": "2026-01-29T08:05:43.283368", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T08:05:56.888401", "reason": "no_image", "status": "failed", "attempt": 1}]
23891	Singapore Set To Bar 'Undesirable' Visitors Even	Singapore set to bar 'undesirable' visitors even before travel	2026-01-29 07:56:30.757255+00	2026-01-29 07:58:49.683307+00		active	1	750	published			1	2026-01-29 07:58:23.628004+00	2026-01-29 07:58:49.379892+00	FALSE		[{"at": "2026-01-29T07:58:23.628004", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:58:49.379892", "reason": null, "status": "published", "attempt": 1}]
23890	European Markets Head For Higher Open As	European markets head for higher open as traders await earnings 'super Thursday'	2026-01-29 07:56:29.0048+00	2026-01-29 07:58:23.542493+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:58:18.639678+00	2026-01-29 07:58:23.244253+00	FALSE		[{"at": "2026-01-29T07:58:18.639678", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:58:23.244253", "reason": "no_content", "status": "failed", "attempt": 1}]
23889	London Developers Are Snapping Up Empty Air	London developers are snapping up empty air above rooftops	2026-01-29 07:56:27.24542+00	2026-01-29 07:58:16.505523+00		active	1	750	published			1	2026-01-29 07:57:52.112106+00	2026-01-29 07:58:16.155203+00	FALSE		[{"at": "2026-01-29T07:57:52.112106", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:58:16.155203", "reason": null, "status": "published", "attempt": 1}]
23888	Airports In Asia Screening Passengers For Deadly	Airports in Asia screening passengers for deadly virus	2026-01-29 07:56:24.512712+00	2026-01-29 07:57:52.027312+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:57:31.425628+00	2026-01-29 07:57:51.719383+00	FALSE		[{"at": "2026-01-29T07:57:31.425628", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:57:51.719383", "reason": "no_content", "status": "failed", "attempt": 1}]
23887	Bulletin Am Briefing: Starmer Meets Xi Jinping	Bulletin AM briefing: Starmer meets Xi Jinping and Iran responds to Trump’s threat	2026-01-29 07:56:22.192001+00	2026-01-29 07:57:26.452654+00		active	1	750	published			1	2026-01-29 07:57:04.030262+00	2026-01-29 07:57:26.15482+00	FALSE		[{"at": "2026-01-29T07:57:04.030262", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:57:26.154820", "reason": null, "status": "published", "attempt": 1}]
23886	Easyjet Blames ‘Competitive Environment’ As Winter Losses	EasyJet blames ‘competitive environment’ as winter losses grow	2026-01-29 07:56:20.382196+00	2026-01-29 10:06:12.801243+00		active	3	750	published			1	2026-01-29 07:56:38.714879+00	2026-01-29 07:57:01.636968+00	FALSE		[{"at": "2026-01-29T07:56:38.714879", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:57:01.636968", "reason": null, "status": "published", "attempt": 1}]
23885	Gold Surges Past $5,500 Amid Iran Tensions,	Gold surges past $5,500 amid Iran tensions, weakening US dollar	2026-01-29 07:56:18.627679+00	2026-01-29 07:56:38.631132+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:56:33.895573+00	2026-01-29 07:56:38.043376+00	FALSE		[{"at": "2026-01-29T07:56:33.895573", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:56:38.043376", "reason": "no_content", "status": "failed", "attempt": 1}]
23884	Senegal Coach Receives Five-Match Ban For ‘Unsporting	Senegal coach receives five-match ban for ‘unsporting conduct’ at AFCON final	2026-01-29 07:45:15.305749+00	2026-01-29 10:55:44.949732+00		active	3	750	published			1	2026-01-29 07:45:42.478728+00	2026-01-29 07:46:07.869623+00	FALSE		[{"at": "2026-01-29T07:45:42.478728", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:46:07.869623", "reason": null, "status": "published", "attempt": 1}]
23883	Trump Moves Closer To Ordering Strikes Across	Trump moves closer to ordering strikes across Iran	2026-01-29 07:45:13.711785+00	2026-01-29 07:45:42.378666+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 07:45:18.759547+00	2026-01-29 07:45:42.063934+00	FALSE		[{"at": "2026-01-29T07:45:18.759547", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T07:45:42.063934", "reason": "no_content", "status": "failed", "attempt": 1}]
