id	cluster_id	title_news	summary_bullets_news	timeline	details	graph	map	components	category	emoji	version_number	view_count	created_at	last_updated_at	published_at	components_order	num_sources	source	url	image_url	image_source	image_score	ai_final_score	five_ws	source_titles	interest_tags	image_ai_generated	image_background_color
12576	26997	**NATO Veterans** Blast **Trump** Over Afghanistan Remarks	["**Trump** claims **NATO** allies 'stayed back' from front lines during **Afghanistan** mission last week", "**British Marine** Lance Cpl. **Cassidy Little** lost leg in **2011** IED blast, calls out Trump's comments", "**Allied veterans** say trust eroded as **Trump** questions whether **NATO** would support **US** if needed"]	[{"date": "September 2014", "event": "NATO ended its combat mission in Afghanistan, transitioning to a support role through the Resolute Support Mission to train, advise, and assist Afghan security forces."}, {"date": "February 2020", "event": "The U.S. and the Taliban signed the Doha Agreement, outlining a timeline for the withdrawal of U.S. and NATO troops from Afghanistan by May 2021."}, {"date": "August 2021", "event": "The Taliban rapidly advanced across Afghanistan, capturing Kabul and leading to the collapse of the Afghan government and the withdrawal of remaining NATO forces."}]	[{"label": "Troop surge", "value": "33,000 US troops"}, {"label": "Operation Enduring Freedom", "value": "20 years long"}, {"label": "IED blast", "value": "2 friends died"}]		[{"city": "Lashkar Gah", "name": "Camp Bastion", "type": "military", "country": "Afghanistan", "coordinates": {"lat": 31.6689, "lng": 64.2958}, "description": "Former British military base in Helmand Province, Afghanistan, used during the NATO-led mission."}]		Politics	📰	1	0	2026-02-01 11:08:56.139427+00	2026-02-01 11:08:56.139427+00	2026-02-01 11:08:56.043662+00	["timeline","map","details"]	1	NBC News	https://www.nbcnews.com/world/united-kingdom/trump-nato-afghanistan-veterans-frontline-rcna256084	https://media-cldnry.s-nbcnews.com/image/upload/t_fit_1500w/rockcms/2026-02/260201-denmark-nd-e45156.jpg	NBC News	84	830	{"who": "**Trump**, **NATO** allied veterans, **Lance Cpl. Little**", "why": "**Trump** questions **NATO** commitment to **US** defense", "what": "**Trump** denigrates **NATO** allies' Afghanistan service", "when": "Comments made **last week**, veteran response this week", "where": "**Afghanistan** mission, veteran in **Peterborough, England**"}	[{"title": "'Trust has been eroded': Trump's NATO troop remarks have shaken allied veterans", "source": "NBC News"}]	["nato", "donald trump", "afghanistan", "veterans", "cassidy little", "british marine", "military", "politics"]	FALSE	
12575	26996	**Snow Moon** Rises **Tonight** in Eastern Sky at Sunset	["February's full moon reaches **100%** illumination at exactly **5:09 PM EST** on **February 1st**", "**Snow Moon** appears in constellation **Cancer** near gas giant **Jupiter** in winter sky display", "Moon adopts **yellow-orange** hue near horizon due to **Rayleigh Scattering** before turning silvery"]		[{"label": "Lunar orbit", "value": "27 days"}, {"label": "Moon diameter", "value": "3,475 km"}, {"label": "Moon distance", "value": "384,400 km"}]				Science	📰	1	0	2026-02-01 11:08:30.941469+00	2026-02-01 11:08:30.941469+00	2026-02-01 11:08:30.848914+00	["details"]	1	Space.com	https://www.space.com/stargazing/see-the-full-snow-moon-chill-in-the-eastern-sky-at-sunset-tonight	https://cdn.mos.cms.futurecdn.net/nsewJKVqB5yrX4DFrJEbg9-1280-80.jpg	Space.com	70	710	{"who": "Stargazers across the **US**", "why": "Named for **heavy snowfall** common in February", "what": "Full **Snow Moon** reaches peak illumination", "when": "**February 1st** at **5:09 PM EST**", "where": "Eastern horizon at **sunset**, constellation **Cancer**"}	[{"title": "See the full 'Snow Moon' chill in the eastern sky at sunset tonight", "source": "Space.com"}]	["snow moon", "astronomy", "jupiter", "cancer constellation", "rayleigh scattering", "full moon", "space", "february"]	FALSE	
12574	26995	**Hubble** Captures **Stellar Nursery** Lupus 3 Star Birth	["**Lupus 3** nebula showcases **T Tauri** stars forming in gas clouds **500 light-years** from Earth", "Young stars under **10 million years** old begin nuclear fusion while contracting under gravity", "Image reveals how our **Sun** likely formed **4 billion years** ago in similar stellar nursery"]		[{"label": "Hubble mirror size", "value": "2.4 meters"}, {"label": "Stars age", "value": "10 million years"}, {"label": "Distance from Earth", "value": "500 light-years"}]		[{"city": "N/A", "name": "Lupus 3 Molecular Cloud", "type": "landmark", "country": "N/A", "coordinates": {"lat": -34.0, "lng": 151.0}, "description": "Location of stellar nursery where T Tauri stars are forming"}]		Science	📰	1	0	2026-02-01 11:08:08.795452+00	2026-02-01 11:08:08.795452+00	2026-02-01 11:08:08.697053+00	["map","details"]	1	Live Science	https://www.livescience.com/space/astronomy/stellar-nursery-bursts-with-newborn-stars-in-hauntingly-beautiful-hubble-telescope-image-space-photo-of-the-week	https://cdn.mos.cms.futurecdn.net/ZV8HNZk7NgwNtLCeovHj5Y-1280-80.jpg	Live Science	69	830	{"who": "**NASA Hubble** Space Telescope, astronomers", "why": "Shows fundamental star formation process like **Sun's** birth", "what": "Captures **Lupus 3** star-forming region with **T Tauri** stars", "when": "Image shared **January 26, 2026**", "where": "**Scorpius** constellation, **500 light-years** away"}	[{"title": "Stellar nursery bursts with newborn stars in hauntingly beautiful Hubble telescope image — Space photo of the week", "source": "Live Science"}]	["hubble telescope", "stellar nursery", "lupus 3", "t tauri stars", "astronomy", "space", "sun", "star formation"]	FALSE	
12573	26994	**US Citizen** Detained in **El Salvador** Since May 2023	["**Walter Alvarado** arrested at party near **San Miguel** volcano, accused of **MS-13** membership over tattoos", "**Biden State Department** aware of detention but takes no action for diplomatic and optics reasons", "**Unknown number** of US citizens held in **El Salvador** prisons as deportation policies intensify"]	[{"date": "March 2022", "event": "El Salvador's President Bukele declared a state of emergency, suspending constitutional rights in response to a surge in gang-related violence across the country."}, {"date": "April 2022", "event": "El Salvador's Legislative Assembly approved extending the state of emergency, granting authorities expanded powers to arrest and detain suspected gang members."}, {"date": "February 2023", "event": "El Salvador opened a mega-prison capable of holding 40,000 inmates, part of the government's crackdown on gangs, drawing criticism from human rights organizations."}]	[{"label": "El Salvador population", "value": "6.3 million"}, {"label": "MS-13 members", "value": "30,000 worldwide"}, {"label": "El Salvador prisons", "value": "19 facilities"}]				World	📰	1	0	2026-02-01 11:07:44.475861+00	2026-02-01 11:07:44.475861+00	2026-02-01 11:07:44.367764+00	["details"]	1	The Intercept	https://theintercept.com/2026/02/01/american-citizen-el-salvador-cecot-prison/	https://sdhdylsfngiybvoltoks.supabase.co/storage/v1/object/public/generated/20260201_110720_20260201_110720.png	AI Generated	100	780	{"who": "**Walter Josué Huete Alvarado**, US citizen", "why": "Police cite **tattoos** as evidence of gang membership", "what": "Detained in **El Salvador** prison on **MS-13** allegations", "when": "**May 2023**, still incarcerated", "where": "**El Salvador**, Cantón la Estancia near **San Miguel**"}	[{"title": "An American Citizen Has Been Stuck in El Salvador’s Prison System Since the Biden Administration", "source": "The Intercept"}]	["el salvador", "us citizen", "walter alvarado", "ms-13", "biden administration", "san miguel", "political detention", "latin america"]	TRUE	teal
12572	26993	**Chinese Navy** Jams Foreign Aircraft Near **Taiwan**	["**PLA destroyer Yanan** uses electronic countermeasures to warn off unidentified foreign jets", "**CCTV footage** shows crew detecting multiple aircraft batches changing direction near **Taiwan**", "First public display of **Chinese naval** jamming capabilities escalates regional tensions"]	[{"date": "August 2022", "event": "Nancy Pelosi, then U.S. Speaker of the House, visited Taiwan, triggering extensive Chinese military drills and significantly heightened tensions in the Taiwan Strait."}, {"date": "April 2023", "event": "China conducted large-scale military exercises simulating strikes on Taiwan following a meeting between Taiwan's President Tsai Ing-wen and U.S. House Speaker Kevin McCarthy."}, {"date": "January 2024", "event": "William Lai won Taiwan's presidential election, which China denounced as a choice between \"peace and war,\" further straining the already tense cross-strait relations."}]	[{"label": "Radar range", "value": "1000+ kilometers"}, {"label": "Jamming range", "value": "300 kilometers"}, {"label": "Crew size", "value": "250 sailors"}]				World	📰	1	0	2026-02-01 11:06:58.932309+00	2026-02-01 11:06:58.932309+00	2026-02-01 11:06:58.829502+00	["timeline","details"]	1	South China Morning Post	https://www.scmp.com/news/china/military/article/3342000/pla-navy-warns-foreign-jets-jamming-missiles-near-taiwan-cctv?utm_source=rss_feed	https://sdhdylsfngiybvoltoks.supabase.co/storage/v1/object/public/generated/20260201_110642_20260201_110642.png	AI Generated	100	875	{"who": "**PLA Navy** destroyer **Yanan**, foreign aircraft", "why": "Warning off foreign military aircraft", "what": "Electronic jamming and **missile preparation**", "when": "Recent encounter, aired **Thursday**", "where": "Waters near **Taiwan island**"}	[{"title": "PLA Navy warns off foreign jets with jamming missiles near Taiwan: CCTV", "source": "South China Morning Post"}]	["chinese navy", "taiwan", "pla yanan", "electronic warfare", "cctv", "military", "regional tensions", "china"]	TRUE	mint green
12571	26992	**India** Boosts Infrastructure Spending **9%** to Record High	["Finance Minister **Nirmala Sitharaman** presents budget raising infra spending to record **$133B**", "**Modi government** targets manufacturing-led growth as **Asia's third-largest** economy faces challenges", "Strategy aims to counter punishing **US tariffs** while positioning India as global manufacturing hub"]		[{"label": "Fiscal deficit target", "value": "5.1% of GDP"}, {"label": "Capital expenditure increase", "value": "11.1%"}, {"label": "Total road network", "value": "6.8 million km"}]	{"data": [{"date": "2019", "value": 3.9}, {"date": "2020", "value": -6.6}, {"date": "2021", "value": 8.9}, {"date": "2022", "value": 7.2}, {"date": "2023", "value": 6.9}, {"date": "2024", "value": 7.6}], "type": "line", "title": "India's GDP Growth Rate (2019-2024)", "source": "World Bank", "x_label": "Year", "y_label": "GDP Growth (%)"}			Business	📰	1	0	2026-02-01 10:55:36.691666+00	2026-02-01 10:55:36.691666+00	2026-02-01 10:55:36.604988+00	["details","graph"]	1	Nikkei Asia	https://asia.nikkei.com/economy/modi-s-india-boosts-infra-spending-seeks-manufacturing-led-growth	https://images.ft.com/v3/image/raw/https%3A%2F%2Fcms-image-bucket-productionv3-ap-northeast-1-a7d2.s3.ap-northeast-1.amazonaws.com%2Fimages%2F2%2F9%2F0%2F4%2F12084092-1-eng-GB%2Fcd9b37454b79-2026-02-01T061051Z_1707780239_RC2RCJAEGQPK_RTRMADP_3_INDIA-BUDGET-CORPORATE-BONDS.JPG?width=1260&fit=cover&gravity=faces&dpr=2&quality=medium&source=nar-cms&format=auto&height=630	Nikkei Asia	70	865	{"who": "**Modi government**, Finance Minister **Sitharaman**", "why": "Manufacturing growth amid **US tariff** pressures", "what": "Raises infrastructure spending **9%** to **$133B**", "when": "**Sunday**, for fiscal year starting **April**", "where": "**India**, **Asia's third-largest** economy"}	[{"title": "Modi's India boosts infra spending, seeks manufacturing-led growth", "source": "Nikkei Asia"}]	["india", "nirmala sitharaman", "infrastructure spending", "modi government", "manufacturing", "asian economy", "us tariffs", "finance"]	FALSE	
12570	26991	**Global Crises** Dominate Week: **Gaza**, Ukraine, Pakistan	["**Israel's** deadly strikes in **Gaza** continue alongside **Russian** attacks targeting Ukrainian cities", "**Pakistan's Balochistan** province suffers devastating attacks killing nearly **200** people this week", "**European** farmers protest **EU-Mercosur** trade deal while **Cuba** faces renewed **US** pressure"]	[{"date": "February 2022", "event": "Russia launched a full-scale invasion of Ukraine, marking a major escalation in the conflict that began in 2014 and redrawing European security dynamics."}, {"date": "October 2023", "event": "Hamas launched a large-scale attack on Israel from Gaza, resulting in significant casualties and triggering a major Israeli military response in the Gaza Strip."}, {"date": "January 2024", "event": "Pakistan's Balochistan province experienced a surge in militant attacks, raising concerns about regional stability and the effectiveness of counter-terrorism efforts."}]	[{"label": "EU farm spending", "value": "€55.7 billion"}, {"label": "US aid to Cuba", "value": "$20 million"}, {"label": "Ukraine refugees", "value": "6.3 million"}]		[{"city": "Gaza City", "name": "Al-Shifa Hospital", "type": "building", "country": "Palestinian Territories", "coordinates": {"lat": 31.5242, "lng": 34.4547}, "description": "Major hospital in Gaza City, focus of intense conflict."}, {"city": "Enerhodar", "name": "Zaporizhzhia Nuclear Power Plant", "type": "infrastructure", "country": "Ukraine", "coordinates": {"lat": 47.5069, "lng": 34.5853}, "description": "Europe's largest nuclear plant, site of ongoing concern."}, {"city": "Mastung", "name": "Mastung District", "type": "landmark", "country": "Pakistan", "coordinates": {"lat": 29.7955, "lng": 66.8489}, "description": "District in Balochistan, site of deadly attacks."}]		World	📰	1	0	2026-02-01 10:55:06.186874+00	2026-02-01 10:55:06.186874+00	2026-02-01 10:55:06.085408+00	["timeline","map","details"]	1	Al Jazeera English	https://www.aljazeera.com/gallery/2026/2/1/week-in-pictures-from-israels-gaza-killings-to-russian-strikes-in-ukraine?traffic_source=rss	https://www.aljazeera.com/wp-content/uploads/2026/02/AFP__20260131__94N87ZH__v3__HighRes__TopshotPalestinianIsraelConflictGaza-1769930167.jpg?resize=1920%2C1440	Al Jazeera English	70	905	{"who": "**Israel**, **Russia**, **Pakistan** attackers, **European** farmers", "why": "Continuing conflicts and **trade agreement** opposition", "what": "Multiple deadly attacks and **farmer protests** across regions", "when": "This **week**, ongoing conflicts escalating", "where": "**Gaza**, **Ukraine**, **Pakistan's Balochistan**, **Europe**"}	[{"title": "Week in pictures: From Israel’s Gaza killings to Russian strikes in Ukraine", "source": "Al Jazeera English"}]	["gaza", "ukraine", "pakistan", "israel", "russia", "european union", "global crises"]	FALSE	
12569	26990	**Escaped Kangaroo** Blocks **Virginia** Highway Traffic	["**Injured kangaroo** spotted blocking traffic at major highway intersection in **Nelson County** Saturday morning", "**Sheriff deputies** safely steered animal off roadway before owner arrived with **tranquilizer dart** to subdue it", "**Hunting dogs** had been chasing the kangaroo before it reached the highway, causing **blood on paws** from injuries"]		[{"label": "Highway blocked", "value": "1 highway"}, {"label": "Injured paws", "value": "4 paws"}, {"label": "Sheriff count", "value": "2 deputies"}]		[{"city": "Arrington", "name": "Thomas Nelson Highway and Oak Ridge Road intersection", "type": "landmark", "country": "USA", "coordinates": {"lat": 37.6227, "lng": -79.0675}, "description": "Location where kangaroo was blocking traffic"}]		World	📰	1	0	2026-02-01 10:46:46.427748+00	2026-02-01 10:46:46.427748+00	2026-02-01 10:46:46.332071+00	["map","details"]	1	Fox News Latest	https://www.foxnews.com/lifestyle/escaped-kangaroo-blocks-virginia-highway-being-chased-hunting-dogs-officials-say	https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2026/01/931/523/virginia-kangaroo-rescue.jpg?ve=1&tl=1	Fox News Latest	69	740	{"who": "**Nelson County Sheriff's Office**, kangaroo owner", "why": "Animal escaped while being chased by **hunting dogs**", "what": "**Escaped kangaroo** blocks highway traffic", "when": "**Saturday morning**", "where": "**Thomas Nelson Highway**, **Virginia**"}	[{"title": "Escaped kangaroo blocks Virginia highway after being chased by hunting dogs, officials say", "source": "Fox News Latest"}]	["kangaroo", "virginia", "nelson county", "wildlife", "animal rescue", "law enforcement", "traffic", "escaped animal"]	FALSE	
12568	26987	**Alcaraz** Defeats **Djokovic** in Tennis Showdown	["Spanish tennis star **Carlos Alcaraz** overcomes **Novak Djokovic** in high-profile match", "Victory marks another significant win for the **21-year-old** against the **Serbian** champion", "Result continues **Alcaraz's** rise as next-generation challenger to tennis establishment"]		[{"label": "Alcaraz ranking", "value": "2 in world"}, {"label": "Djokovic titles", "value": "24 Grand Slams"}, {"label": "Match duration", "value": "5 grueling sets"}]				Sports	📰	1	0	2026-02-01 10:45:53.497041+00	2026-02-01 10:45:53.497041+00	2026-02-01 10:45:53.409054+00	["details"]	1	The Sydney Morning Herald	https://www.smh.com.au/sport/tennis/alcaraz-topples-djokovic-serve-20260201-p5nyom.html?ref=rss&utm_medium=rss&utm_source=rss_feed	https://sdhdylsfngiybvoltoks.supabase.co/storage/v1/object/public/generated/20260201_104541_20260201_104541.png	AI Generated	100	780	{"who": "**Carlos Alcaraz**, **Novak Djokovic**", "why": "Ongoing rivalry between generations in tennis", "what": "**Alcaraz** defeats **Djokovic** in tennis match", "when": "**February 1, 2026**", "where": "Professional tennis tournament"}	[{"title": "Alcaraz topples Djokovic serve", "source": "The Sydney Morning Herald"}]	["carlos alcaraz", "novak djokovic", "tennis", "sports", "grand slam", "tennis match", "athlete", "serbia"]	TRUE	warm beige
12567	26986	**Southampton Hospital** Fire Forces **110** Firefighters Response	["Major incident declared at **University Hospital Southampton** with patients evacuated to safety areas", "**Hampshire Fire Service** deploys **110+ firefighters** with breathing apparatus and aerial platforms", "**Emergency Department** diverts non-critical patients while fire contained with **no injuries** reported"]		[{"label": "Fire call", "value": "5:30 am"}, {"label": "Firefighters deployed", "value": "110+"}, {"label": "Injuries reported", "value": "0"}]		[{"city": "Southampton", "name": "University Hospital Southampton", "type": "building", "country": "United Kingdom", "coordinates": {"lat": 50.9262, "lng": -1.4041}, "description": "Location of the fire incident requiring a large emergency response"}]		Health	📰	1	0	2026-02-01 10:45:15.173748+00	2026-02-01 10:45:15.173748+00	2026-02-01 10:45:15.074033+00	["map","details"]	1	The Independent	https://www.independent.co.uk/news/uk/home-news/fire-southhampton-hospital-evacuated-major-incident-b2911668.html	https://static.independent.co.uk/2022/05/13/14/PA-20767325.jpg?width=1200&auto=webp&crop=3%3A2	The Independent	70	865	{"who": "**University Hospital Southampton**, **110+ firefighters**", "why": "Fire outbreak in hospital areas requiring emergency response", "what": "Major fire incident with patient evacuations", "when": "**5:30am February 1**, now contained", "where": "**Southampton General Hospital**, Hampshire"}	[{"title": "Major incident declared and patients evacuated after fire at University Hospital Southampton", "source": "The Independent"}]	["southampton hospital", "hampshire fire service", "firefighters", "fire", "emergency department", "hospital", "united kingdom", "public safety"]	FALSE	
12566	26985	**Indonesia** Lifts **Grok** Ban After X Corp Assurances	["**Indonesia** conditionally restores access to **Musk's** AI chatbot after weeks-long ban over explicit content", "**X Corp** provides concrete steps to prevent misuse after **Grok** generated sexualized images of real people", "**Malaysia** and **Philippines** also lifted similar bans on **January 23**, signaling regional policy shift"]		[{"label": "TikTok suspension", "value": "2018 suspension"}, {"label": "Bans lifted", "value": "January 23"}, {"label": "Sites restricted", "value": "2 sites"}]		[{"city": "Jakarta", "name": "Hasya Nindita Office", "type": "building", "country": "Indonesia", "coordinates": {"lat": -6.2088, "lng": 106.8456}, "description": "Location where Hasya Nindita contributed reporting for The Times"}, {"city": "Seoul", "name": "Jin Yu Young Office", "type": "building", "country": "South Korea", "coordinates": {"lat": 37.5665, "lng": 126.978}, "description": "Location where Jin Yu Young is a reporter and researcher for The Times"}]		Tech	📰	1	0	2026-02-01 10:44:53.402447+00	2026-02-01 10:44:53.402447+00	2026-02-01 10:44:53.267054+00	["details"]	1	The New York Times Asia Pacific	https://www.nytimes.com/2026/02/01/world/asia/indonesia-lift-grok-ban.html	https://sdhdylsfngiybvoltoks.supabase.co/storage/v1/object/public/generated/20260201_104426_20260201_104426.png	AI Generated	100	865	{"who": "**Indonesia's** Digital Ministry, **X Corp**, **Elon Musk**", "why": "**Grok** created explicit images of real people without consent", "what": "Lifts conditional ban on **Grok** AI chatbot", "when": "**Sunday**, after weeks-long restriction", "where": "**Indonesia**, **Malaysia**, **Philippines**"}	[{"title": "Indonesia Lifts Ban on Grok After New Assurances From X Corp", "source": "The New York Times Asia Pacific"}]	["indonesia", "grok", "x corp", "elon musk", "artificial intelligence", "censorship", "southeast asia", "tech policy"]	TRUE	forest green
