id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
26241	Peloton Lays Off 11 Percent Of Its	Peloton lays off 11 percent of its staff just a few months after launching its AI hardware	2026-01-31 00:05:58.040434+00	2026-01-31 00:13:00.354814+00		active	1	750	failed	api_error	{'message': 'index row requires 1759920 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-31 00:11:38.950147+00	2026-01-31 00:12:59.981532+00	FALSE		[{"at": "2026-01-31T00:11:38.950147", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:12:59.981532", "reason": "api_error", "status": "failed", "attempt": 1}]
26240	As Thailand Election Looms, Voters Seek National	As Thailand election looms, voters seek national reset to end decade of decline	2026-01-31 00:05:57.595293+00	2026-02-01 04:04:27.261778+00		active	3	750	published			1	2026-01-31 00:11:06.551532+00	2026-01-31 00:11:35.493075+00	FALSE		[{"at": "2026-01-31T00:11:06.551532", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:11:35.493075", "reason": null, "status": "published", "attempt": 1}]
26239	Onlyfans Considering Selling Majority Stake To Architect	OnlyFans considering selling majority stake to Architect Capital	2026-01-31 00:05:57.138062+00	2026-01-31 19:28:44.848031+00		active	3	750	published	api_error	{'message': 'index row requires 1509584 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	2	2026-01-31 00:10:34.676859+00	2026-01-31 19:28:44.531878+00	TRUE	2.0	[{"at": "2026-01-31T00:10:34.676859", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:11:05.926657", "reason": "api_error", "status": "failed", "attempt": 1}, {"at": "2026-01-31T19:27:53.408173", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T19:28:44.531878", "reason": null, "status": "published", "attempt": 2}]
26238	Amazon Wraps Controversial Week Ahead Of 'Melania'	Amazon wraps controversial week ahead of 'Melania' premier, fourth-quarter earnings	2026-01-31 00:05:56.051758+00	2026-01-31 00:10:34.586855+00		active	2	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-31 00:10:28.834158+00	2026-01-31 00:10:34.285308+00	FALSE		[{"at": "2026-01-31T00:10:28.834158", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:10:34.285308", "reason": "no_content", "status": "failed", "attempt": 1}]
26237	Thousands Demonstrate In Minnesota And Across Us	Thousands demonstrate in Minnesota and across US to protest ICE	2026-01-31 00:05:55.622915+00	2026-02-01 11:24:11.923922+00		active	6	750	published			1	2026-01-31 00:09:54.502931+00	2026-01-31 00:10:26.016908+00	FALSE		[{"at": "2026-01-31T00:09:54.502931", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:10:26.016908", "reason": null, "status": "published", "attempt": 1}]
26236	Senate Passes Funding Package After Trump Immigration	Senate Passes Funding Package After Trump Immigration Enforcement Deal	2026-01-31 00:05:55.1608+00	2026-01-31 00:09:43.859109+00		active	1	750	published			1	2026-01-31 00:09:21.409546+00	2026-01-31 00:09:43.524381+00	FALSE		[{"at": "2026-01-31T00:09:21.409546", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:09:43.524381", "reason": null, "status": "published", "attempt": 1}]
26235	Cost Of Pint To Rise Under New	Cost of pint to rise under new alcohol duty changes	2026-01-31 00:05:54.064211+00	2026-01-31 10:56:59.682122+00		active	4	750	skipped	duplicate	Duplicate detected: duplicate_title	3	2026-01-31 00:08:26.297599+00	2026-01-31 10:56:59.356032+00	FALSE		[{"at": "2026-01-31T00:08:26.297599", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:09:20.952707", "reason": "verification_failed", "status": "failed", "attempt": 1}, {"at": "2026-01-31T00:19:50.615045", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-31T00:20:28.008302", "reason": "api_error", "status": "failed", "attempt": 2}, {"at": "2026-01-31T10:56:17.739489", "reason": null, "status": "processing", "attempt": 3}, {"at": "2026-01-31T10:56:59.356032", "reason": "duplicate", "status": "skipped", "attempt": 3}]
26234	‘Don’T Hang Yourself,’ Epstein’S Cellmate Told Him,	‘Don’t hang yourself,’ Epstein’s cellmate told him, according to prosecutor’s handwritten notes.	2026-01-31 00:05:53.559428+00	2026-01-31 00:08:26.212668+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-31 00:08:03.56022+00	2026-01-31 00:08:25.90202+00	FALSE		[{"at": "2026-01-31T00:08:03.560220", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:08:25.902020", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26233	Arrests Of Journalists Fuel Backlash As Anti-Ice	Arrests of journalists fuel backlash as anti-ICE protests spread from Minneapolis	2026-01-31 00:05:52.459794+00	2026-01-31 00:07:29.11867+00		active	1	750	published			1	2026-01-31 00:06:52.437734+00	2026-01-31 00:07:28.801754+00	FALSE		[{"at": "2026-01-31T00:06:52.437734", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:07:28.801754", "reason": null, "status": "published", "attempt": 1}]
26232	Rybakina Poses Threat To Sabalenka’S Bid For	Rybakina poses threat to Sabalenka’s bid for legendary status in Australian Open final	2026-01-30 23:56:13.425918+00	2026-01-31 11:25:03.265326+00		active	3	750	published			1	2026-01-31 00:00:47.787684+00	2026-01-31 00:01:10.938295+00	FALSE		[{"at": "2026-01-31T00:00:47.787684", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:01:10.938295", "reason": null, "status": "published", "attempt": 1}]
26231	Senate Passes Federal Funding Compromise As Democrats	Senate passes federal funding compromise as Democrats score victory in DHS revolt	2026-01-30 23:56:12.539647+00	2026-01-31 02:56:04.515064+00		active	4	750	published			1	2026-01-31 00:00:23.477958+00	2026-01-31 00:00:45.389739+00	FALSE		[{"at": "2026-01-31T00:00:23.477958", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:00:45.389739", "reason": null, "status": "published", "attempt": 1}]
26230	Watch: Hardcore Socialist Groups Stage-Manage Anti-Ice Protest	WATCH: Hardcore socialist groups stage-manage anti-ICE protest in Washington	2026-01-30 23:56:12.079512+00	2026-01-31 00:00:21.707893+00		active	2	750	published			1	2026-01-30 23:59:19.896093+00	2026-01-31 00:00:21.37204+00	FALSE		[{"at": "2026-01-30T23:59:19.896093", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-31T00:00:21.372040", "reason": null, "status": "published", "attempt": 1}]
26229	Michigan Secretary Of State Jocelyn Benson Says	Michigan Secretary of State Jocelyn Benson says election denialism is meant "to make us feel small"	2026-01-30 23:56:11.63234+00	2026-01-30 23:59:19.806467+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 23:59:14.730224+00	2026-01-30 23:59:19.491552+00	FALSE		[{"at": "2026-01-30T23:59:14.730224", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:59:19.491552", "reason": "no_content", "status": "failed", "attempt": 1}]
26228	The Senate Just Voted To Fund The	The Senate just voted to fund the government &mdash; but it'll still partially shut down for a few days anyway	2026-01-30 23:56:10.583322+00	2026-01-31 03:25:43.913397+00		active	5	750	published			1	2026-01-30 23:57:34.681934+00	2026-01-30 23:58:25.36928+00	FALSE		[{"at": "2026-01-30T23:57:34.681934", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:58:25.369280", "reason": null, "status": "published", "attempt": 1}]
26227	This Ancient Pledge Is Made Whenever Olympic	This ancient pledge is made whenever Olympic Games are held	2026-01-30 23:56:09.485754+00	2026-01-30 23:57:32.694197+00		active	1	750	published			1	2026-01-30 23:56:55.162149+00	2026-01-30 23:57:32.353959+00	FALSE		[{"at": "2026-01-30T23:56:55.162149", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:57:32.353959", "reason": null, "status": "published", "attempt": 1}]
26226	Senate Passes Deal To Fund Government And	Senate Passes Deal to Fund Government and Negotiate ICE Limits	2026-01-30 23:56:07.688845+00	2026-01-30 23:56:53.085521+00		active	1	750	published			1	2026-01-30 23:56:20.512079+00	2026-01-30 23:56:52.63982+00	FALSE		[{"at": "2026-01-30T23:56:20.512079", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:56:52.639820", "reason": null, "status": "published", "attempt": 1}]
26225	Trump’S Doj Comes For The Ballots	Trump’s DOJ Comes for the Ballots	2026-01-30 23:46:14.437874+00	2026-01-30 23:52:38.490288+00		active	1	750	published			1	2026-01-30 23:52:04.993056+00	2026-01-30 23:52:38.140439+00	FALSE		[{"at": "2026-01-30T23:52:04.993056", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:52:38.140439", "reason": null, "status": "published", "attempt": 1}]
26224	Openclaw’S Ai Assistants Are Now Building Their	OpenClaw’s AI assistants are now building their own social network	2026-01-30 23:46:13.416553+00	2026-01-30 23:52:04.901651+00		active	2	750	failed	api_error	{'message': 'index row requires 1819072 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 23:51:32.495745+00	2026-01-30 23:52:04.556114+00	FALSE		[{"at": "2026-01-30T23:51:32.495745", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:52:04.556114", "reason": "api_error", "status": "failed", "attempt": 1}]
26223	Putin Praises Russian Military Exports Despite Western	Putin praises Russian military exports despite Western pressure	2026-01-30 23:46:12.983722+00	2026-01-30 23:51:21.75431+00		active	1	750	published			1	2026-01-30 23:50:54.906579+00	2026-01-30 23:51:21.417647+00	FALSE		[{"at": "2026-01-30T23:50:54.906579", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:51:21.417647", "reason": null, "status": "published", "attempt": 1}]
26222	Judge Blocks Trump&#039;S Plan For Citizenship Verification	Judge Blocks Trump&#039;s Plan for Citizenship Verification to Vote	2026-01-30 23:46:12.536651+00	2026-01-30 23:50:54.813903+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-30 23:50:28.886249+00	2026-01-30 23:50:54.467834+00	FALSE		[{"at": "2026-01-30T23:50:28.886249", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:50:54.467834", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26221	Medicare Coverage Of Ozempic Could Change Weight	Medicare Coverage of Ozempic Could Change Weight Loss Treatment Options—CEO	2026-01-30 23:46:11.293718+00	2026-01-30 23:50:26.849505+00		active	1	750	published			1	2026-01-30 23:49:52.644433+00	2026-01-30 23:50:26.471321+00	FALSE		[{"at": "2026-01-30T23:49:52.644433", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:50:26.471321", "reason": null, "status": "published", "attempt": 1}]
26220	Us Olympic Star Airlifted After Horror Crash	US Olympic star airlifted after horror crash	2026-01-30 23:46:10.830662+00	2026-01-30 23:49:52.552679+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 23:49:34.093242+00	2026-01-30 23:49:52.201354+00	FALSE		[{"at": "2026-01-30T23:49:34.093242", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:49:52.201354", "reason": "no_content", "status": "failed", "attempt": 1}]
26219	Judge Calls Justice Department'S Statements On Slavery	Judge calls Justice Department's statements on slavery exhibit display 'dangerous' and 'horrifying'	2026-01-30 23:46:10.383111+00	2026-01-30 23:49:31.941072+00		active	1	750	published			1	2026-01-30 23:48:57.203813+00	2026-01-30 23:49:31.60776+00	FALSE		[{"at": "2026-01-30T23:48:57.203813", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:49:31.607760", "reason": null, "status": "published", "attempt": 1}]
26218	Trump Administration Approves New Arms Sales To	Trump administration approves new arms sales to Israel worth $6.67 billion	2026-01-30 23:46:09.905027+00	2026-01-31 02:26:19.147303+00		active	3	750	published			1	2026-01-30 23:48:25.602832+00	2026-01-30 23:48:47.15565+00	FALSE		[{"at": "2026-01-30T23:48:25.602832", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:48:47.155650", "reason": null, "status": "published", "attempt": 1}]
26217	New Epstein Files Release Includes Prison Cell	New Epstein files release includes prison cell video	2026-01-30 23:46:09.479677+00	2026-01-30 23:48:25.514214+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 23:48:19.0654+00	2026-01-30 23:48:25.198837+00	FALSE		[{"at": "2026-01-30T23:48:19.065400", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:48:25.198837", "reason": "no_content", "status": "failed", "attempt": 1}]
26216	Ice Expands Power Of Agents To Arrest	ICE Expands Power of Agents to Arrest People Without Warrants	2026-01-30 23:46:08.408936+00	2026-01-31 22:34:40.282366+00		active	3	750	published			1	2026-01-30 23:47:24.30822+00	2026-01-30 23:48:16.658582+00	FALSE		[{"at": "2026-01-30T23:47:24.308220", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:48:16.658582", "reason": null, "status": "published", "attempt": 1}]
26215	Protesters Denounce Trump Immigration Tactics In ‘National	Protesters Denounce Trump Immigration Tactics in ‘National Shutdown’	2026-01-30 23:46:07.951095+00	2026-01-30 23:47:24.156355+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-30 23:46:53.284613+00	2026-01-30 23:47:23.677508+00	FALSE		[{"at": "2026-01-30T23:46:53.284613", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:47:23.677508", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26214	Judge Weighs Trump’S Removal Of Slavery Markers	Judge Weighs Trump’s Removal of Slavery Markers From George Washington’s House	2026-01-30 23:46:07.445581+00	2026-01-30 23:46:53.192441+00		active	1	750	failed	api_error	{'message': 'index row requires 1504952 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 23:46:19.791088+00	2026-01-30 23:46:52.808289+00	FALSE		[{"at": "2026-01-30T23:46:19.791088", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:46:52.808289", "reason": "api_error", "status": "failed", "attempt": 1}]
26213	Nasa Earth Energy Instrument Completes Testing, Ready	NASA Earth Energy Instrument Completes Testing, Ready for Delivery	2026-01-30 23:35:07.714878+00	2026-01-30 23:36:19.77497+00		active	1	750	published			1	2026-01-30 23:36:00.235272+00	2026-01-30 23:36:19.47208+00	FALSE		[{"at": "2026-01-30T23:36:00.235272", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:36:19.472080", "reason": null, "status": "published", "attempt": 1}]
26212	Nasa'S Artemis 2 Mission To The Moon	NASA's Artemis 2 mission to the moon puts Crew-12 SpaceX launch in delicate dance	2026-01-30 23:35:07.266916+00	2026-01-30 23:35:57.998978+00		active	1	750	published			1	2026-01-30 23:35:33.607686+00	2026-01-30 23:35:57.678923+00	FALSE		[{"at": "2026-01-30T23:35:33.607686", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:35:57.678923", "reason": null, "status": "published", "attempt": 1}]
26211	Trump Set To Nominate Economist Brett Matsumoto	Trump set to nominate economist Brett Matsumoto to head statistics agency	2026-01-30 23:35:06.779382+00	2026-01-30 23:35:33.496051+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-30 23:35:10.935224+00	2026-01-30 23:35:33.181015+00	FALSE		[{"at": "2026-01-30T23:35:10.935224", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:35:33.181015", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26210	Rep. Tim Burchett Says Lawmakers "Have To	Rep. Tim Burchett says lawmakers "have to have security now," calls it "a pitiful thing"	2026-01-30 23:25:51.712805+00	2026-01-30 23:29:49.472485+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 23:29:44.865694+00	2026-01-30 23:29:49.173808+00	FALSE		[{"at": "2026-01-30T23:29:44.865694", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:29:49.173808", "reason": "no_content", "status": "failed", "attempt": 1}]
26209	Jeffrey Epstein 'Raped And Attacked Girls Several	Jeffrey Epstein 'raped and attacked girls several times a day' as part of sickening routine revealed in newly released documents	2026-01-30 23:25:50.119521+00	2026-01-30 23:29:37.484428+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 23:29:28.467597+00	2026-01-30 23:29:37.171843+00	FALSE		[{"at": "2026-01-30T23:29:28.467597", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:29:37.171843", "reason": "no_content", "status": "failed", "attempt": 1}]
26208	Costco And Nike Spark A Frenzy With	Costco and Nike spark a frenzy with surprise sneaker drop	2026-01-30 23:25:49.692842+00	2026-01-30 23:29:28.375496+00		active	1	750	failed	api_error	{'message': 'index row requires 1609736 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 23:28:50.87429+00	2026-01-30 23:29:27.994221+00	FALSE		[{"at": "2026-01-30T23:28:50.874290", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:29:27.994221", "reason": "api_error", "status": "failed", "attempt": 1}]
26207	The Damage That Trump’S Minneapolis Blitz Leaves	The Damage that Trump’s Minneapolis Blitz Leaves Behind	2026-01-30 23:25:49.264752+00	2026-01-30 23:28:50.786429+00		active	1	750	failed	api_error	{'message': 'index row requires 1831192 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 23:28:14.794497+00	2026-01-30 23:28:50.422586+00	FALSE		[{"at": "2026-01-30T23:28:14.794497", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:28:50.422586", "reason": "api_error", "status": "failed", "attempt": 1}]
26206	Former Prince Andrew In Touch With Epstein	Former Prince Andrew in touch with Epstein longer than he claimed, DoJ emails show	2026-01-30 23:25:48.82348+00	2026-01-30 23:28:12.865697+00		active	1	750	published			1	2026-01-30 23:27:50.152458+00	2026-01-30 23:28:12.548853+00	FALSE		[{"at": "2026-01-30T23:27:50.152458", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:28:12.548853", "reason": null, "status": "published", "attempt": 1}]
26205	Small Businesses Nationwide Join Strike Against Ice.	Small Businesses Nationwide Join Strike Against ICE. What About the Corporations?	2026-01-30 23:25:48.386317+00	2026-01-30 23:27:48.103212+00		active	1	750	published			1	2026-01-30 23:26:57.125521+00	2026-01-30 23:27:47.735085+00	FALSE		[{"at": "2026-01-30T23:26:57.125521", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:27:47.735085", "reason": null, "status": "published", "attempt": 1}]
26204	Us Man Escapes Execution For Dumping Girl,	US man escapes execution for dumping girl, 5, to be killed by alligators	2026-01-30 23:25:47.948043+00	2026-01-30 23:26:55.448657+00		active	1	750	published			1	2026-01-30 23:26:27.031022+00	2026-01-30 23:26:55.145048+00	FALSE		[{"at": "2026-01-30T23:26:27.031022", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:26:55.145048", "reason": null, "status": "published", "attempt": 1}]
26203	Death Toll During New York City Cold	Death Toll During New York City Cold Snap Rises to 13	2026-01-30 23:25:47.474922+00	2026-01-30 23:26:24.588777+00		active	1	750	published			1	2026-01-30 23:25:55.07006+00	2026-01-30 23:26:24.248974+00	FALSE		[{"at": "2026-01-30T23:25:55.070060", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:26:24.248974", "reason": null, "status": "published", "attempt": 1}]
26202	Luke Littler Survives Huge Scare To Progress	Luke Littler survives huge scare to progress at World Masters	2026-01-30 23:15:48.445633+00	2026-01-31 23:14:24.638999+00		active	3	750	published			1	2026-01-30 23:16:26.613078+00	2026-01-30 23:16:52.619984+00	FALSE		[{"at": "2026-01-30T23:16:26.613078", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:16:52.619984", "reason": null, "status": "published", "attempt": 1}]
26201	Ontario Man Who Pleaded Guilty To Terrorism	Ontario man who pleaded guilty to terrorism charges seeking lighter sentence	2026-01-30 23:06:24.578669+00	2026-01-30 23:11:23.139279+00		active	1	750	published			1	2026-01-30 23:10:21.46556+00	2026-01-30 23:11:22.765804+00	FALSE		[{"at": "2026-01-30T23:10:21.465560", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:11:22.765804", "reason": null, "status": "published", "attempt": 1}]
26200	Lapd Chief Defies Newsom'S Mask Ban For	LAPD chief defies Newsom's mask ban for federal immigration agents citing safety concerns	2026-01-30 23:06:23.501934+00	2026-01-30 23:10:19.338627+00		active	1	750	published			1	2026-01-30 23:09:56.620854+00	2026-01-30 23:10:19.035897+00	FALSE		[{"at": "2026-01-30T23:09:56.620854", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:10:19.035897", "reason": null, "status": "published", "attempt": 1}]
26199	Colorado Declares Disaster Emergency As Presumptive Bird	Colorado declares disaster emergency as presumptive bird flu outbreak hits facility with 1.3M chickens	2026-01-30 23:06:23.052791+00	2026-01-30 23:09:47.213829+00		active	2	750	published			1	2026-01-30 23:09:16.19358+00	2026-01-30 23:09:46.278739+00	FALSE		[{"at": "2026-01-30T23:09:16.193580", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:09:46.278739", "reason": null, "status": "published", "attempt": 1}]
26198	Mississippi Shivers As Thousands Stuck Without Power	Mississippi shivers as thousands stuck without power after ice storm brace for a deep freeze	2026-01-30 23:06:22.588501+00	2026-01-30 23:09:13.954783+00		active	1	750	published			1	2026-01-30 23:08:29.187862+00	2026-01-30 23:09:13.614475+00	FALSE		[{"at": "2026-01-30T23:08:29.187862", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:09:13.614475", "reason": null, "status": "published", "attempt": 1}]
26197	Right-Wing Gun Enthusiasts And Extremists Are Working	Right-Wing Gun Enthusiasts and Extremists Are Working Overtime to Justify Alex Pretti’s Killing	2026-01-30 23:06:20.873298+00	2026-01-30 23:07:18.236955+00		active	1	750	failed	synthesis_failed	Claude API failed to synthesize article from sources	1	2026-01-30 23:06:27.390918+00	2026-01-30 23:07:17.645008+00	FALSE		[{"at": "2026-01-30T23:06:27.390918", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:07:17.645008", "reason": "synthesis_failed", "status": "failed", "attempt": 1}]
26196	Watchdog Claims Proof Of 'Harm' Nonexistent In	Watchdog claims proof of 'harm' nonexistent in suit against Trump's ban on trans surgeries for minors	2026-01-30 22:56:14.658013+00	2026-01-30 23:01:37.324559+00		active	2	750	published			1	2026-01-30 23:01:15.190177+00	2026-01-30 23:01:36.965281+00	FALSE		[{"at": "2026-01-30T23:01:15.190177", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:01:36.965281", "reason": null, "status": "published", "attempt": 1}]
26195	Panera Bread Breach: Shinyhunters Claims Hack Of	Panera Bread breach: ShinyHunters claims hack of 14 million customers data	2026-01-30 22:56:12.987508+00	2026-01-30 23:01:15.094553+00		active	1	750	failed	api_error	{'message': 'index row requires 1792464 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 23:00:22.518378+00	2026-01-30 23:01:14.723308+00	FALSE		[{"at": "2026-01-30T23:00:22.518378", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:01:14.723308", "reason": "api_error", "status": "failed", "attempt": 1}]
26194	Video Game Company Stock Prices Dip After	Video game company stock prices dip after Google introduces an AI world-generation tool	2026-01-30 22:56:11.392422+00	2026-01-30 23:00:22.366035+00		active	1	750	failed	api_error	{'message': 'index row requires 1538120 bytes, maximum size is 8191', 'code': '54000', 'hint': None, 'details': None}	1	2026-01-30 22:59:29.048121+00	2026-01-30 23:00:21.877104+00	FALSE		[{"at": "2026-01-30T22:59:29.048121", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T23:00:21.877104", "reason": "api_error", "status": "failed", "attempt": 1}]
26193	Arab And Muslim Powers Mount Last-Ditch Effort	Arab and Muslim powers mount last-ditch effort to avert US-Iran conflict	2026-01-30 22:56:10.235852+00	2026-01-30 22:58:40.812743+00		active	1	750	failed	synthesis_failed	Claude API failed to synthesize article from sources	1	2026-01-30 22:57:44.98541+00	2026-01-30 22:58:40.250216+00	FALSE		[{"at": "2026-01-30T22:57:44.985410", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:58:40.250216", "reason": "synthesis_failed", "status": "failed", "attempt": 1}]
26192	Us Likely Averts Major Government Shutdown By	US likely averts major government shutdown by splitting bill, but partial closure looms	2026-01-30 22:56:09.145201+00	2026-01-30 22:57:33.659048+00		active	1	750	published			1	2026-01-30 22:57:15.843953+00	2026-01-30 22:57:33.3303+00	FALSE		[{"at": "2026-01-30T22:57:15.843953", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:57:33.330300", "reason": null, "status": "published", "attempt": 1}]
26191	Expanded Work Requirements For The Biggest Us	Expanded work requirements for the biggest US food aid program are kicking in for more states	2026-01-30 22:56:08.686039+00	2026-01-30 22:57:13.512492+00		active	1	750	published			1	2026-01-30 22:56:49.239087+00	2026-01-30 22:57:12.921446+00	FALSE		[{"at": "2026-01-30T22:56:49.239087", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:57:12.921446", "reason": null, "status": "published", "attempt": 1}]
26190	Trump’S Immigration Push Fractures Republican Party	Trump’s Immigration Push Fractures Republican Party	2026-01-30 22:56:08.156914+00	2026-01-30 22:56:47.200211+00		active	1	750	published			1	2026-01-30 22:56:18.750963+00	2026-01-30 22:56:46.890905+00	FALSE		[{"at": "2026-01-30T22:56:18.750963", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:56:46.890905", "reason": null, "status": "published", "attempt": 1}]
26189	Venezuela'S Machado: "I Will Be President When	Venezuela's Machado: "I will be president when the time comes"	2026-01-30 22:46:23.348606+00	2026-01-30 23:36:41.224931+00		active	4	750	failed	no_content	All 3 sources blocked or failed to fetch	3	2026-01-30 22:50:20.503727+00	2026-01-30 23:36:40.905611+00	FALSE		[{"at": "2026-01-30T22:50:20.503727", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:50:24.221777", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-30T23:29:37.572894", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-30T23:29:44.457121", "reason": "no_content", "status": "failed", "attempt": 2}, {"at": "2026-01-30T23:36:34.831543", "reason": null, "status": "processing", "attempt": 3}, {"at": "2026-01-30T23:36:40.905611", "reason": "no_content", "status": "failed", "attempt": 3}]
26188	Greg Biffle Wasn'T Flying Plane Before Crash	Greg Biffle wasn't flying plane before crash that killed him and 6 others, NTSB says	2026-01-30 22:46:22.264457+00	2026-01-30 22:50:20.40774+00		active	2	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-30 22:50:15.122445+00	2026-01-30 22:50:20.064277+00	FALSE		[{"at": "2026-01-30T22:50:15.122445", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:50:20.064277", "reason": "no_content", "status": "failed", "attempt": 1}]
26187	Trump Taps Career Staffer To Lead Statistics	Trump taps career staffer to lead statistics agency whose chief he fired	2026-01-30 22:46:21.817513+00	2026-01-31 01:36:03.199608+00		active	3	750	published			1	2026-01-30 22:49:42.614315+00	2026-01-30 22:50:12.217977+00	FALSE		[{"at": "2026-01-30T22:49:42.614315", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-30T22:50:12.217977", "reason": null, "status": "published", "attempt": 1}]
